assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
2,1,33988,3,"Kevin Doyle (28),Ronald Zubar (58),Matthew Jarvis (61)",Mick McCarthy,Wolves,4,1,50,40,5,7,11,28,Tuesday 23 March 2010,24,9,9,24,0,1,1,Guillermo Franco (90+3),Gianfranco Zola,West Ham,1,2,0,0,0,0,Phil Dowd,1-3,8,0,2009-2010,1,8,3,9,22,36,4,17,Boleyn Ground,2,0
1,1,25554,1,Didier Drogba (6),Carlo Ancelotti,Chelsea,0,6,33,48,11,3,24,12,Sunday 21 March 2010,12,11,9,11,1,1,1,El Hadji Diouf (70),Sam Allardyce,Blackburn,2,2,0,0,0,0,Steve Bennett,1-1,2,2,2009-2010,7,4,3,4,31,16,10,8,Ewood Park,1,0
1,0,25359,2,"Roque Santa Cruz (7),Carlos Tévez (36)",Roberto Mancini,Man City,5,4,39,21,2,4,5,17,Sunday 21 March 2010,13,8,8,10,3,0,1,Danny Murphy (75 Pen),Roy Hodgson,Fulham,1,5,0,1,0,0,Lee Probert,1-2,1,6,2009-2010,5,5,8,3,18,26,13,8,Craven Cottage,0,0
1,1,75216,1,Fernando Torres (5),Rafael Benitez,Liverpool,2,0,18,14,2,1,12,17,Sunday 21 March 2010,17,11,11,14,1,0,2,"Wayne Rooney (12),Park Ji-Sung (60)",Alex Ferguson,Man Utd,3,1,0,1,0,0,Howard Webb,2-1,4,1,2009-2010,3,5,2,5,18,19,5,10,Old Trafford,3,2
0,1,60077,0,,Gianfranco Zola,West Ham,2,2,32,10,2,4,9,15,Saturday 20 March 2010,27,10,8,25,3,0,2,"Denilson (5),Cesc Fàbregas (83 Pen)",Arsène Wenger,Arsenal,2,1,1,1,0,1,Martin Atkinson,2-0,2,3,2009-2010,4,5,3,4,11,16,7,9,Emirates Stadium,4,1
0,1,36503,0,,Owen Coyle,Bolton,8,3,52,26,1,6,10,34,Saturday 20 March 2010,17,15,14,15,0,3,2,"Mikel Arteta (72),Steven Pienaar (89)",David Moyes,Everton,1,0,0,0,1,0,Alan Wiley,2-0,4,3,2009-2010,3,7,3,6,26,31,6,13,Goodison Park,1,1
2,2,16513,2,"Caleb Folan (27, 73)",Iain Dowie,Hull,8,2,31,20,1,11,16,29,Saturday 20 March 2010,9,7,7,5,1,1,3,"Tommy Smith (37),Jamie O'Hara (88),Kanu (89)",Avram Grant,Portsmouth,6,2,0,0,0,0,Phil Dowd,3-2,0,0,2009-2010,4,7,2,3,19,31,6,10,Fratton Park,1,1
2,0,27575,2,"Eidur Gudjohnsen (46),Niko Kranjcar (77)",Harry Redknapp,Spurs,2,4,44,23,7,6,23,15,Saturday 20 March 2010,9,7,6,8,0,0,1,Matthew Etherington (64 Pen),Tony Pulis,Stoke,1,0,0,1,0,1,Mike Dean,1-2,1,4,2009-2010,8,6,6,2,33,26,14,8,Britannia Stadium,2,1
1,2,37962,1,Cameron Jerome (60),Alex McLeish,Birmingham,6,8,22,45,10,6,14,18,Saturday 20 March 2010,9,8,7,8,0,0,3,"Darren Bent (5, 11),Fraizer Campbell (88)",Steve Bruce,Sunderland,0,2,0,0,0,0,Peter Walton,3-1,3,8,2009-2010,9,3,9,7,37,30,18,10,Stadium of Light,1,0
0,1,18498,0,,Brian Laws,Burnley,5,4,53,39,3,5,15,28,Saturday 20 March 2010,14,11,11,13,0,0,1,Hugo Rodallega (90+3),Roberto Martinez,Wigan,0,1,0,0,0,0,Michael Jones,1-0,3,3,2009-2010,6,10,3,5,22,39,9,15,DW Stadium,3,1
1,2,37562,2,"Jody Craddock (23),James Milner (38 OG)",Mick McCarthy,Wolves,4,1,52,51,5,7,13,38,Saturday 20 March 2010,14,11,11,13,1,0,2,"John Carew (16, 82)",Martin O'Neill,Aston Villa,0,0,0,0,0,0,Mark Clattenburg,2-2,1,2,2009-2010,4,12,3,4,25,23,7,16,Villa Park,2,1
0,1,16186,2,"James McCarthy (25 OG),James Milner (63)",Martin O'Neill,Aston Villa,4,4,53,49,8,7,15,25,Tuesday 16 March 2010,19,10,10,18,2,0,1,Gary Caldwell (27),Roberto Martinez,Wigan,5,1,0,0,0,0,Steve Bennett,1-2,3,5,2009-2010,9,6,7,4,32,15,16,10,DW Stadium,1,2
1,4,40316,1,Nadir Belhadj (88),Avram Grant,Portsmouth,6,0,26,13,4,8,8,19,Monday 15 March 2010,16,10,10,16,1,0,4,"Fernando Torres (26, 77),Ryan Babel (28),Alberto Aquilani (32)",Rafael Benitez,Liverpool,1,0,0,0,0,0,Stuart Attwell,4-1,5,2,2009-2010,6,10,3,9,19,17,9,19,Anfield,2,0
1,1,41398,1,Adam Johnson (90+1),Roberto Mancini,Man City,5,5,22,33,6,3,17,14,Sunday 14 March 2010,12,12,12,11,2,0,1,Kenwyne Jones (9),Steve Bruce,Sunderland,3,2,0,0,0,0,Chris Foy,1-1,3,6,2009-2010,4,6,7,4,32,13,11,10,Stadium of Light,4,2
0,3,75207,0,,Roy Hodgson,Fulham,12,3,38,16,0,10,4,35,Sunday 14 March 2010,12,7,7,10,1,0,3,"Wayne Rooney (46, 84),Dimitar Berbatov (89)",Alex Ferguson,Man Utd,2,2,0,0,0,0,Michael Jones,3-0,6,3,2009-2010,2,14,3,9,13,24,5,23,Old Trafford,1,1
1,0,25023,2,"Andrey Arshavin (14),Nicklas Bendtner (90+3)",Arsène Wenger,Arsenal,2,5,19,37,8,2,29,11,Saturday 13 March 2010,13,16,16,10,0,0,1,Jimmy Bullard (28 Pen),Phil Brown,Hull,2,2,0,1,0,1,Andre Marriner,1-2,0,2,2009-2010,9,6,4,1,22,21,13,7,The KC Stadium,2,1
1,2,24579,2,"Victor Anichebe (19),Yakubu (22)",David Moyes,Everton,1,3,36,25,4,5,28,20,Saturday 13 March 2010,12,15,14,12,1,4,2,"Cameron Jerome (26),Craig Gardner (51)",Alex McLeish,Birmingham,4,0,0,0,0,0,Lee Probert,2-2,2,5,2009-2010,4,4,6,4,24,15,10,8,St. Andrew's Stadium,1,1
0,2,20053,0,,Roberto Martinez,Wigan,1,2,38,39,6,3,25,10,Saturday 13 March 2010,14,23,22,12,0,2,4,"Johan Elmander (10),Kevin Davies (48 Pen),Fabrice Muamba (53),Matthew Taylor (69)",Owen Coyle,Bolton,1,3,0,1,0,0,Mike Dean,4-0,1,5,2009-2010,7,2,5,5,37,18,12,7,Macron Stadium,2,1
0,1,21217,2,"Matthew Jarvis (26),Clarke Carlisle (47 OG)",Mick McCarthy,Wolves,1,0,49,31,6,11,14,27,Saturday 13 March 2010,22,10,10,18,1,0,1,Steven Thompson (73),Brian Laws,Burnley,6,2,0,0,0,0,Steve Bennett,1-2,8,2,2009-2010,3,10,3,9,21,33,6,19,Turf Moor,4,1
1,2,41755,1,Scott Parker (30),Gianfranco Zola,West Ham,12,2,54,16,1,11,8,33,Saturday 13 March 2010,10,13,12,7,1,1,4,"Alex (16),Didier Drogba (56, 90),Florent Malouda (77)",Carlo Ancelotti,Chelsea,3,2,0,0,0,0,Mark Clattenburg,4-1,5,1,2009-2010,3,10,2,9,14,19,5,19,Stamford Bridge,1,0
0,0,27598,0,,Martin O'Neill,Aston Villa,5,3,73,45,6,8,19,15,Saturday 13 March 2010,8,7,6,8,0,0,0,,Tony Pulis,Stoke,2,2,0,0,0,0,Kevin Friend,0-0,3,3,2009-2010,5,8,3,3,30,37,8,11,Britannia Stadium,4,0
1,3,35474,1,Christopher Samba (80),Sam Allardyce,Blackburn,2,7,31,49,6,5,15,21,Saturday 13 March 2010,8,12,9,6,2,0,3,"Jermain Defoe (45+1),Roman Pavlyuchenko (55, 85)",Harry Redknapp,Spurs,1,6,0,0,0,0,Howard Webb,3-1,3,0,2009-2010,4,8,1,6,14,27,5,14,White Hart Lane,0,0
1,1,19894,1,Tuncay (23),Tony Pulis,Stoke,1,3,41,46,4,3,11,19,Wednesday 10 March 2010,11,13,13,11,0,0,1,David Nugent (52),Brian Laws,Burnley,3,0,0,0,0,0,Howard Webb,1-1,3,1,2009-2010,5,7,2,4,34,32,7,11,Turf Moor,0,2
2,1,18465,2,"Cameron Jerome (16, 42)",Alex McLeish,Birmingham,4,4,46,25,5,6,11,36,Tuesday 9 March 2010,15,12,9,15,0,1,1,Kanu (90+2),Avram Grant,Portsmouth,4,2,0,0,0,0,Michael Jones,1-2,3,2,2009-2010,5,5,4,4,21,25,9,9,Fratton Park,2,1
0,3,36087,0,,Owen Coyle,Bolton,0,3,28,55,7,2,23,14,Tuesday 9 March 2010,11,14,12,10,0,0,4,"Fraizer Campbell (1),Darren Bent (64, 74 Pen, 88)",Steve Bruce,Sunderland,1,4,0,1,1,0,Steve Bennett,4-0,4,1,2009-2010,8,5,1,8,36,29,9,13,Stadium of Light,1,2
0,1,17427,0,,Rafael Benitez,Liverpool,1,5,33,37,7,4,14,16,Monday 8 March 2010,14,15,15,14,0,1,1,Hugo Rodallega (35),Roberto Martinez,Wigan,1,0,0,0,0,0,Andre Marriner,1-0,3,0,2009-2010,8,8,0,4,28,28,8,12,DW Stadium,5,1
0,3,34682,1,Tom Cairney (32),Phil Brown,Hull,7,2,39,37,1,4,13,27,Sunday 7 March 2010,23,12,12,20,0,0,5,"Mikel Arteta (17, 39),Richard Garcia (51 OG),Landon Donovan (82),Jack Rodwell (86)",David Moyes,Everton,0,1,0,1,0,0,Lee Mason,5-1,3,2,2009-2010,3,7,4,7,19,21,7,14,Goodison Park,1,0
0,0,28883,1,Paul Scholes (72),Alex Ferguson,Man Utd,5,1,35,36,4,2,22,18,Saturday 6 March 2010,8,10,9,6,0,1,0,,Mick McCarthy,Wolves,1,0,0,0,0,0,Peter Walton,0-1,2,3,2009-2010,10,7,4,2,33,20,14,9,Molineux Stadium,1,2
1,3,60043,1,David Nugent (50),Brian Laws,Burnley,7,0,40,18,2,8,11,25,Saturday 6 March 2010,12,9,8,12,0,2,3,"Cesc Fàbregas (34),Theo Walcott (60),Andrey Arshavin (90+4)",Arsène Wenger,Arsenal,0,2,0,0,0,0,Chris Foy,3-1,6,5,2009-2010,3,11,6,10,18,24,9,21,Emirates Stadium,4,0
2,0,33824,2,"Kevin Davies (10),Jack Wilshere (16)",Owen Coyle,Bolton,5,4,58,52,3,6,14,17,Saturday 6 March 2010,24,13,12,20,0,0,1,Alessandro Diamanti (88),Gianfranco Zola,West Ham,1,4,0,0,1,0,Lee Probert,1-2,6,4,2009-2010,8,12,5,5,30,28,13,17,Boleyn Ground,4,2
0,2,42795,1,Keith Andrews (40 Pen),Sam Allardyce,Blackburn,3,0,46,48,5,4,16,17,Sunday 28 February 2010,25,11,10,23,2,1,2,"Steven Gerrard (20),Fernando Torres (44)",Rafael Benitez,Liverpool,1,2,1,0,0,0,Alan Wiley,2-1,1,7,2009-2010,6,7,8,3,20,22,14,10,Anfield,5,1
0,0,40192,0,,Roy Hodgson,Fulham,1,2,50,26,2,2,9,20,Sunday 28 February 2010,16,18,18,16,1,3,0,,Steve Bruce,Sunderland,3,1,0,0,0,0,Martin Atkinson,0-0,4,0,2009-2010,2,7,0,4,24,31,2,11,Stadium of Light,3,3
1,2,35912,1,Yakubu (55),David Moyes,Everton,5,6,29,44,9,6,27,19,Sunday 28 February 2010,19,9,8,19,1,0,2,"Roman Pavlyuchenko (11),Luka Modric (28)",Harry Redknapp,Spurs,1,1,0,0,0,0,Steve Bennett,2-1,6,3,2009-2010,4,4,5,8,20,20,9,12,White Hart Lane,4,1
2,1,27011,3,"Nicklas Bendtner (32),Cesc Fàbregas (90 Pen),Thomas Vermaelen (90+4)",Arsène Wenger,Arsenal,3,6,28,42,7,3,19,4,Saturday 27 February 2010,8,14,13,7,0,1,1,Danny Pugh (8),Tony Pulis,Stoke,2,0,1,0,0,1,Peter Walton,1-3,1,4,2009-2010,6,3,6,2,39,23,12,5,Britannia Stadium,1,0
0,0,25921,0,,Roberto Martinez,Wigan,2,5,41,47,7,2,17,15,Saturday 27 February 2010,18,16,16,17,0,0,1,James McFadden (45+2 Pen),Alex McLeish,Birmingham,2,2,0,1,0,0,Anthony Taylor,1-0,4,2,2009-2010,5,5,2,5,23,35,7,10,St. Andrew's Stadium,3,1
0,1,21261,0,,Mick McCarthy,Wolves,1,2,55,63,11,5,27,27,Saturday 27 February 2010,6,11,9,5,0,1,1,Zat Knight (45+1),Owen Coyle,Bolton,1,3,0,0,0,0,Andre Marriner,1-0,6,2,2009-2010,4,8,2,8,37,30,6,16,Macron Stadium,2,0
1,1,19714,2,"Frédéric Piquionne (25),Hassan Yebda (76 Pen)",Avram Grant,Portsmouth,4,2,36,32,3,3,16,23,Saturday 27 February 2010,13,13,11,9,0,0,1,Martin Paterson (31),Brian Laws,Burnley,5,2,2,0,1,0,Mark Clattenburg,1-2,5,4,2009-2010,7,6,6,6,37,22,13,12,Turf Moor,1,1
2,1,41814,4,"Carlos Tévez (45+1, 76 Pen),Craig Bellamy (51, 87)",Roberto Mancini,Man City,6,1,35,4,2,3,5,30,Saturday 27 February 2010,14,22,19,11,1,1,2,"Frank Lampard (42, 90+1 Pen)",Carlo Ancelotti,Chelsea,3,1,1,1,0,2,Mike Dean,2-4,10,2,2009-2010,2,8,6,12,16,23,8,20,Stamford Bridge,1,2
0,3,73797,0,,Gianfranco Zola,West Ham,1,2,15,31,7,6,14,14,Tuesday 23 February 2010,15,13,13,14,2,3,3,"Wayne Rooney (38, 55),Michael Owen (80)",Alex Ferguson,Man Utd,0,3,0,0,0,0,Alan Wiley,3-0,6,4,2009-2010,7,5,4,10,22,12,11,15,Old Trafford,1,0
2,0,16165,3,"Jermain Defoe (27),Roman Pavlyuchenko (84, 90+3)",Harry Redknapp,Spurs,4,2,34,21,2,3,9,14,Sunday 21 February 2010,14,17,17,13,1,0,0,,Roberto Martinez,Wigan,1,2,0,0,0,0,Alan Wiley,0-3,3,7,2009-2010,1,1,10,3,23,33,11,4,DW Stadium,4,3
0,1,21758,1,Chris Baird (3 OG),Alex McLeish,Birmingham,1,3,28,48,1,3,13,18,Sunday 21 February 2010,17,10,10,15,0,1,2,"Damien Duff (59),Bobby Zamora (90)",Roy Hodgson,Fulham,0,2,0,0,0,0,Phil Dowd,2-1,4,5,2009-2010,2,6,5,7,27,35,7,13,Craven Cottage,1,1
0,0,47203,0,,Rafael Benitez,Liverpool,0,4,31,29,6,8,10,18,Sunday 21 February 2010,15,9,9,14,0,1,0,,Roberto Mancini,Man City,2,3,0,0,0,0,Peter Walton,0-0,1,1,2009-2010,2,3,1,1,22,32,3,4,Etihad Stadium,6,1
2,5,38709,2,"Steven Fletcher (10),Martin Paterson (90+2)",Brian Laws,Burnley,1,6,35,28,5,9,9,24,Sunday 21 February 2010,15,7,7,13,2,0,5,"Ashley Young (32),Stewart Downing (56, 58),Emile Heskey (61),Gabriel Agbonlahor (68)",Martin O'Neill,Aston Villa,2,4,0,0,0,0,Stuart Attwell,5-2,4,2,2009-2010,3,8,4,9,24,26,7,17,Villa Park,3,0
0,3,23888,0,,Owen Coyle,Bolton,2,3,38,48,3,8,27,18,Sunday 21 February 2010,12,16,16,9,0,1,3,"Nikola Kalinic (41),Jason Roberts (73),Gaël Givet (84)",Sam Allardyce,Blackburn,2,4,0,0,0,0,Chris Foy,3-0,2,5,2009-2010,4,4,5,7,28,37,9,11,Ewood Park,1,0
2,0,17208,2,"Robert Huth (50),Salif Diao (90+1)",Tony Pulis,Stoke,10,3,35,40,7,7,6,25,Saturday 20 February 2010,10,12,12,7,0,1,1,Frédéric Piquionne (35),Avram Grant,Portsmouth,4,2,0,0,1,0,Mike Dean,1-2,2,2,2009-2010,6,3,4,3,30,22,10,6,Fratton Park,0,2
0,1,60083,0,,Steve Bruce,Sunderland,7,1,44,27,1,7,9,22,Saturday 20 February 2010,12,9,7,11,2,0,2,"Nicklas Bendtner (27),Cesc Fàbregas (90+3 Pen)",Arsène Wenger,Arsenal,3,2,0,1,0,0,Steve Bennett,2-0,5,3,2009-2010,3,9,3,7,15,34,6,16,Emirates Stadium,5,1
0,3,33971,0,,Phil Brown,Hull,2,1,29,43,1,9,17,11,Saturday 20 February 2010,13,13,13,12,1,0,3,"Valon Behrami (3),Carlton Cole (59),Julien Faubert (90+3)",Gianfranco Zola,West Ham,2,3,0,0,1,0,Martin Atkinson,3-0,7,2,2009-2010,5,11,2,9,23,27,7,20,Boleyn Ground,0,1
2,0,28978,2,"Didier Drogba (40, 67)",Carlo Ancelotti,Chelsea,2,1,34,44,5,1,16,16,Saturday 20 February 2010,14,12,12,13,0,0,0,,Mick McCarthy,Wolves,1,1,0,0,0,0,Kevin Friend,0-2,5,0,2009-2010,5,5,2,5,34,30,7,10,Molineux Stadium,1,0
0,2,39448,1,Dimitar Berbatov (16),Alex Ferguson,Man Utd,2,2,39,54,12,4,30,26,Saturday 20 February 2010,11,12,11,9,0,0,3,"Diniyar Bilyaletdinov (19),Dan Gosling (76),Jack Rodwell (90)",David Moyes,Everton,0,3,0,0,0,0,Howard Webb,3-1,2,1,2009-2010,9,5,2,5,24,16,11,10,Goodison Park,1,5
0,0,18089,0,,Owen Coyle,Bolton,2,1,38,61,9,5,19,17,Wednesday 17 February 2010,9,6,6,9,0,0,0,,Roberto Martinez,Wigan,1,1,0,0,0,0,Howard Webb,0-0,1,1,2009-2010,8,7,1,1,35,33,9,8,DW Stadium,1,0
0,0,26778,1,Gareth Barry (85),Roberto Mancini,Man City,2,4,38,36,3,3,22,9,Tuesday 16 February 2010,15,21,20,15,1,0,1,Glenn Whelan (72),Tony Pulis,Stoke,1,1,0,0,0,1,Alan Wiley,1-1,2,0,2009-2010,5,5,1,3,29,25,6,8,Britannia Stadium,3,3
0,1,23518,0,,Phil Brown,Hull,5,2,53,40,6,6,9,19,Wednesday 10 February 2010,15,14,13,15,1,0,1,Martin Olsson (16),Sam Allardyce,Blackburn,2,4,0,0,1,0,Lee Probert,1-0,5,2,2009-2010,3,7,2,6,28,30,5,13,Ewood Park,3,1
1,2,36411,1,Florent Malouda (17),Carlo Ancelotti,Chelsea,2,7,28,45,6,5,29,23,Wednesday 10 February 2010,16,13,11,14,1,0,2,"Louis Saha (33, 75)",David Moyes,Everton,1,4,0,1,0,0,Alan Wiley,2-1,4,2,2009-2010,11,3,3,5,22,22,14,8,Goodison Park,2,1
0,1,60045,0,,Rafael Benitez,Liverpool,3,3,26,45,6,3,18,14,Wednesday 10 February 2010,15,21,20,14,1,0,1,Abou Diaby (72),Arsène Wenger,Arsenal,3,3,0,0,0,0,Howard Webb,1-0,2,4,2009-2010,3,5,4,3,33,20,7,8,Emirates Stadium,2,3
0,0,42788,1,James Collins (23 OG),Alex Ferguson,Man Utd,3,4,31,19,8,1,11,18,Wednesday 10 February 2010,11,9,8,11,1,0,1,Carlos Cuéllar (19),Martin O'Neill,Aston Villa,2,3,0,0,1,0,Peter Walton,1-1,1,3,2009-2010,7,5,3,3,25,21,10,8,Villa Park,1,0
0,1,34458,0,,Alex McLeish,Birmingham,2,2,41,47,6,3,28,15,Wednesday 10 February 2010,9,14,13,8,1,1,2,"Alessandro Diamanti (45+2),Carlton Cole (67)",Gianfranco Zola,West Ham,4,3,0,0,0,0,Mike Dean,2-0,7,2,2009-2010,7,4,2,8,34,22,9,12,Boleyn Ground,2,1
0,1,27992,0,,Harry Redknapp,Spurs,3,2,42,43,6,5,25,15,Wednesday 10 February 2010,13,17,17,12,3,1,1,David Jones (27),Mick McCarthy,Wolves,4,0,0,0,0,0,Mark Clattenburg,1-0,1,4,2009-2010,7,5,3,2,31,22,10,7,Molineux Stadium,1,2
0,1,23005,0,,Brian Laws,Burnley,5,0,39,25,2,6,10,20,Tuesday 9 February 2010,10,12,10,9,1,1,3,"Danny Murphy (23),David Elm (31),Bobby Zamora (54)",Roy Hodgson,Fulham,3,6,0,0,0,0,Steve Bennett,3-0,5,4,2009-2010,8,4,3,8,21,32,11,12,Craven Cottage,0,1
0,1,42016,0,,Owen Coyle,Bolton,2,1,32,42,3,6,21,22,Tuesday 9 February 2010,20,12,11,18,1,1,2,"Carlos Tévez (31 Pen),Emmanuel Adebayor (73)",Roberto Mancini,Man City,1,6,0,1,0,0,Michael Jones,2-0,1,4,2009-2010,8,5,4,3,20,24,12,8,Etihad Stadium,2,0
0,1,16242,1,Darren Bent (12 Pen),Steve Bruce,Sunderland,6,3,59,32,4,8,18,31,Tuesday 9 February 2010,17,10,8,16,2,0,1,Aruna Dindane (90+5),Avram Grant,Portsmouth,7,1,1,0,2,1,Kevin Friend,1-1,4,1,2009-2010,6,6,2,5,17,29,8,11,Fratton Park,0,3
1,1,16033,1,Tuncay (74),Tony Pulis,Stoke,9,4,44,46,5,9,16,13,Tuesday 9 February 2010,8,12,11,6,1,0,1,Paul Scharner (14),Roberto Martinez,Wigan,2,0,0,0,0,0,Andre Marriner,1-1,1,3,2009-2010,5,5,4,2,24,33,9,7,DW Stadium,3,2
0,2,41794,0,,Arsène Wenger,Arsenal,1,3,17,40,8,4,27,7,Sunday 7 February 2010,15,12,11,14,1,0,2,"Didier Drogba (8, 23)",Carlo Ancelotti,Chelsea,1,7,0,0,0,0,Mike Dean,2-0,3,2,2009-2010,8,7,2,5,33,14,10,12,Stamford Bridge,2,2
0,2,24165,1,Kevin Doyle (42),Mick McCarthy,Wolves,4,4,58,29,4,10,18,22,Sunday 7 February 2010,18,12,12,16,0,0,2,"Kevin Phillips (80, 85)",Alex McLeish,Birmingham,2,6,0,0,0,0,Lee Probert,2-1,3,3,2009-2010,6,7,4,6,20,35,10,13,St. Andrew's Stadium,4,5
0,0,35899,0,,Martin O'Neill,Aston Villa,17,2,39,31,4,12,13,27,Saturday 6 February 2010,14,11,8,13,1,1,0,,Harry Redknapp,Spurs,0,3,0,0,0,0,Chris Foy,0-0,7,4,2009-2010,5,11,4,5,23,32,9,16,White Hart Lane,0,0
0,0,22289,0,,Roy Hodgson,Fulham,8,3,56,39,5,2,10,20,Saturday 6 February 2010,14,9,8,13,0,0,0,,Owen Coyle,Bolton,1,1,0,0,0,0,Mark Clattenburg,0-0,8,1,2009-2010,4,5,0,8,28,32,4,13,Macron Stadium,0,0
0,1,21001,1,Ilan Araujo (81),Gianfranco Zola,West Ham,2,5,31,36,5,3,21,18,Saturday 6 February 2010,14,15,14,13,1,0,2,"David Nugent (14),Daniel Fox (55)",Brian Laws,Burnley,4,2,0,0,0,0,Howard Webb,2-1,0,6,2009-2010,10,4,8,2,34,30,18,6,Turf Moor,1,2
0,1,24959,1,Emmanuel Adebayor (59),Roberto Mancini,Man City,2,6,45,38,8,4,16,17,Saturday 6 February 2010,14,14,14,14,0,0,2,"Jozy Altidore (31),George Boateng (54)",Phil Brown,Hull,6,5,0,0,0,0,Phil Dowd,2-1,1,4,2009-2010,5,5,5,3,19,38,10,8,The KC Stadium,4,2
0,1,74684,0,,Avram Grant,Portsmouth,4,3,40,15,1,14,4,37,Saturday 6 February 2010,11,9,9,11,0,0,5,"Wayne Rooney (40),Anthony Vanden Borre (45 OG),Michael Carrick (59),Dimitar Berbatov (62),Marc Wilson (69 OG)",Alex Ferguson,Man Utd,0,1,0,0,0,0,Lee Mason,5-0,2,2,2009-2010,2,12,5,5,19,15,7,17,Old Trafford,4,1
0,2,27386,0,,Sam Allardyce,Blackburn,5,4,58,54,7,12,9,18,Saturday 6 February 2010,20,14,12,18,0,0,3,"Danny Higginbotham (8),Mamady Sidibe (45+2),Matthew Etherington (67)",Tony Pulis,Stoke,2,1,0,0,1,0,Steve Bennett,3-0,2,0,2009-2010,4,5,1,6,18,35,5,11,Britannia Stadium,2,2
0,1,38350,1,Mohamed Diamé (20),Roberto Martinez,Wigan,5,4,47,35,2,2,8,25,Saturday 6 February 2010,17,12,10,16,2,1,1,Kenwyne Jones (64),Steve Bruce,Sunderland,2,3,0,0,0,0,Stuart Attwell,1-1,3,2,2009-2010,9,4,3,4,38,32,12,8,Stadium of Light,5,4
0,1,44316,0,,David Moyes,Everton,4,0,36,54,8,8,17,20,Saturday 6 February 2010,24,11,10,21,1,0,1,Dirk Kuyt (55),Rafael Benitez,Liverpool,4,1,0,0,1,1,Martin Atkinson,1-0,2,3,2009-2010,3,4,3,3,16,16,6,7,Anfield,2,3
0,0,21934,0,,Avram Grant,Portsmouth,6,4,27,35,5,5,27,28,Wednesday 3 February 2010,13,12,12,13,0,0,1,Jonathan Greening (74),Roy Hodgson,Fulham,1,1,0,0,0,0,Anthony Taylor,1-0,4,6,2009-2010,5,6,5,5,18,28,10,11,Craven Cottage,1,0
0,1,24957,1,Didier Drogba (42),Carlo Ancelotti,Chelsea,3,2,30,59,9,6,23,26,Tuesday 2 February 2010,13,12,11,13,1,3,1,Steven Mouyokolo (30),Phil Brown,Hull,3,1,0,0,0,0,Mark Clattenburg,1-1,1,9,2009-2010,11,4,10,2,22,28,21,6,The KC Stadium,3,1
0,0,35078,0,,Tony Pulis,Stoke,3,2,54,52,3,7,11,33,Monday 1 February 2010,17,8,8,16,2,1,0,,Steve Bruce,Sunderland,1,0,0,0,0,0,Howard Webb,0-0,3,2,2009-2010,1,1,3,3,30,34,4,4,Stadium of Light,3,2
3,0,60091,3,"Nani (33),Wayne Rooney (37),Park Ji-Sung (52)",Alex Ferguson,Man Utd,4,3,31,26,5,8,14,29,Sunday 31 January 2010,12,9,9,12,0,0,1,Thomas Vermaelen (80),Arsène Wenger,Arsenal,0,0,0,0,0,0,Chris Foy,1-3,2,1,2009-2010,6,13,4,3,20,27,10,16,Emirates Stadium,0,1
0,2,44015,0,,Avram Grant,Portsmouth,2,1,29,25,7,10,14,20,Sunday 31 January 2010,16,9,7,15,0,0,2,"Emmanuel Adebayor (40),Vincent Kompany (45+1)",Roberto Mancini,Man City,5,2,0,0,0,0,Martin Atkinson,2-0,3,4,2009-2010,8,6,4,5,22,22,12,11,Etihad Stadium,3,1
2,0,21131,2,"Nicolas Anelka (27),John Terry (82)",Carlo Ancelotti,Chelsea,1,3,21,34,9,2,18,8,Saturday 30 January 2010,12,12,11,10,0,0,1,Steven Fletcher (50),Brian Laws,Burnley,4,1,0,0,0,0,Phil Dowd,1-2,1,2,2009-2010,11,2,4,2,25,16,15,4,Turf Moor,1,1
1,1,27238,1,Jermain Defoe (69),Harry Redknapp,Spurs,5,9,33,60,8,5,22,18,Saturday 30 January 2010,10,13,12,9,2,0,1,Liam Ridgewell (90+1),Alex McLeish,Birmingham,1,1,0,0,0,0,Stuart Attwell,1-1,2,2,2009-2010,9,6,3,3,29,18,12,9,St. Andrew's Stadium,2,4
2,0,25408,2,"Gabriel Agbonlahor (40, 44)",Martin O'Neill,Aston Villa,9,3,38,33,3,9,22,10,Saturday 30 January 2010,16,10,10,15,0,1,0,,Roy Hodgson,Fulham,1,5,0,0,0,0,Lee Mason,0-2,4,4,2009-2010,4,5,6,4,31,19,10,9,Craven Cottage,2,0
