assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
0,2,35057,3,"Odion Ighalo (17),Alan Hutton (69 OG),Troy Deeney (85)",Enrique Sánchez Flores,Watford,2,6,35,30,10,10,13,21,Saturday 28 November 2015,13,6,9,13,0,0,2,"Micah Richards (41),Jordan Ayew (89)",Rémi Garde,Aston Villa,0,3,0,0,0,0,Lee Mason,2-3,4,4,2015-2016,2,4,6,7,23,29,8,11,Villa Park,3,2
3,2,11228,3,"Ramiro Funes Mori (25),Romelu Lukaku (36),Ross Barkley (90+5)",Roberto Martinez,Everton,4,4,27,21,5,10,9,23,Saturday 28 November 2015,6,6,8,6,0,0,3,"Adam Smith (80),Junior Stanislas (87, 90+8)",Eddie Howe,Bournemouth,0,2,0,0,0,0,Kevin Friend,3-3,6,3,2015-2016,1,5,6,10,16,34,7,15,Vitality Stadium,0,2
1,3,24833,1,Papiss Demba Cissé (10),Steve McClaren,Newcastle,5,4,21,17,5,7,15,25,Saturday 28 November 2015,13,7,10,14,0,1,5,"James McArthur (14, 90+3),Yannick Bolasie (17, 47),Wilfried Zaha (41)",Alan Pardew,Crystal Palace,1,3,0,0,0,0,Stuart Attwell,5-1,3,1,2015-2016,1,6,2,8,19,25,3,14,Selhurst Park,1,1
1,3,54102,1,Shane Long (49),Ronald Koeman,Southampton,6,2,18,30,4,6,7,11,Saturday 28 November 2015,11,14,14,13,1,1,3,"Kevin De Bruyne (9),Fabian Delph (20),Aleksandar Kolarov (69)",Manuel Pellegrini,Man City,6,2,0,0,0,0,Roger East,3-1,5,7,2015-2016,2,1,8,9,28,23,10,10,Etihad Stadium,1,2
0,1,41516,0,,Mark Hughes,Stoke,6,1,23,14,5,9,11,13,Saturday 28 November 2015,10,4,3,11,1,0,2,"Patrick van Aanholt (82),Duncan Watmore (84)",Sam Allardyce,Sunderland,3,0,0,0,1,0,Mike Dean,2-0,3,4,2015-2016,3,7,3,5,20,12,6,12,Stadium of Light,2,0
1,0,24361,1,Jermain Defoe (80),Sam Allardyce,Sunderland,4,2,66,22,2,11,5,37,Monday 23 November 2015,11,18,18,13,0,1,0,,Alan Pardew,Crystal Palace,3,1,0,0,0,0,Martin Atkinson,0-1,7,2,2015-2016,6,8,4,7,21,24,10,15,Selhurst Park,3,1
1,4,35968,1,Manuel Lanzini (87),Slaven Bilic,West Ham,5,3,26,29,6,7,17,14,Sunday 22 November 2015,9,13,16,11,0,0,4,"Harry Kane (23, 50),Toby Alderweireld (33),Kyle Walker (83)",Mauricio Pochettino,Spurs,3,3,0,0,0,0,Anthony Taylor,4-1,8,3,2015-2016,3,5,4,12,32,25,7,17,White Hart Lane,2,2
2,1,54444,4,"Eliaquim Mangala (7 OG),Philippe Coutinho (23),Roberto Firmino (32),Martin Skrtel (81)",Jürgen Klopp,Liverpool,3,3,28,26,5,11,4,22,Saturday 21 November 2015,13,5,6,17,0,0,1,Sergio Agüero (44),Manuel Pellegrini,Man City,5,1,0,0,0,0,Jonathan Moss,1-4,2,6,2015-2016,2,5,9,4,17,39,11,9,Etihad Stadium,3,0
0,1,41582,0,,Alex Neil,Norwich,5,1,34,20,5,6,10,24,Saturday 21 November 2015,12,4,10,14,0,0,1,Diego Costa (64),José Mourinho,Chelsea,3,6,0,0,0,0,Craig Pawson,1-0,6,2,2015-2016,1,9,2,7,22,23,3,16,Stamford Bridge,4,1
0,3,38424,0,,Rémi Garde,Aston Villa,2,4,15,13,3,2,6,10,Saturday 21 November 2015,9,6,7,12,0,0,4,"Ross Barkley (17, 42),Romelu Lukaku (28, 59)",Roberto Martinez,Everton,4,1,0,0,0,0,Michael Oliver,4-0,6,3,2015-2016,3,4,3,9,21,16,6,13,Goodison Park,0,0
2,0,50151,3,"Jamie Vardy (45+1),Leonardo Ulloa (62),Shinji Okazaki (83)",Claudio Ranieri,Leicester,4,5,16,19,9,4,19,14,Saturday 21 November 2015,12,9,9,12,1,1,0,,Steve McClaren,Newcastle,1,1,0,0,0,0,Mike Jones,0-3,0,4,2015-2016,5,4,7,1,29,28,12,5,St. James' Park,1,4
1,0,30039,1,Bojan (10),Mark Hughes,Stoke,1,1,38,8,3,7,9,34,Saturday 21 November 2015,8,8,8,10,0,1,0,,Ronald Koeman,Southampton,2,0,0,0,0,0,Lee Mason,0-1,1,2,2015-2016,11,13,4,1,18,26,15,14,St. Mary's Stadium,0,2
2,1,20878,2,"Joshua King (10),Dan Gosling (26)",Eddie Howe,Bournemouth,5,6,19,39,5,4,14,13,Saturday 21 November 2015,9,8,8,13,0,0,2,"André Ayew (28),Jonjo Shelvey (39 Pen)",Garry Monk,Swansea,5,0,0,1,0,0,Andre Marriner,2-2,2,2,2015-2016,6,2,4,4,27,25,10,6,Liberty Stadium,2,3
1,1,24343,1,Olivier Giroud (28),Arsène Wenger,Arsenal,1,1,17,28,5,3,18,13,Saturday 21 November 2015,10,14,17,9,2,1,2,"James Morrison (35),Mikel Arteta (40 OG)",Tony Pulis,West Brom,1,5,1,0,0,0,Mark Clattenburg,2-1,0,2,2015-2016,7,2,4,1,12,15,11,3,The Hawthorns,2,3
1,0,20702,2,"Memphis Depay (11),Troy Deeney (90 OG)",Louis van Gaal,Man Utd,3,2,19,32,10,4,17,11,Saturday 21 November 2015,12,6,7,16,0,0,1,Troy Deeney (87 Pen),Enrique Sánchez Flores,Watford,5,1,0,1,0,0,Robert Madley,1-2,4,5,2015-2016,5,2,6,6,30,33,11,8,Vicarage Road,2,1
1,1,60060,1,Harry Kane (32),Mauricio Pochettino,Spurs,1,3,35,20,6,7,13,16,Sunday 8 November 2015,17,12,13,20,1,0,1,Kieran Gibbs (77),Arsène Wenger,Arsenal,3,1,0,0,0,0,Martin Atkinson,1-1,3,3,2015-2016,7,5,4,4,24,32,11,9,Emirates Stadium,1,0
0,1,44115,2,"Yannick Bolasie (21),Scott Dann (82)",Alan Pardew,Crystal Palace,8,1,40,19,6,14,12,21,Sunday 8 November 2015,6,7,8,8,0,0,1,Philippe Coutinho (42),Jürgen Klopp,Liverpool,2,1,0,0,0,0,Neil Swarbrick,1-2,3,2,2015-2016,4,9,4,4,23,27,8,13,Anfield,2,1
0,0,36757,0,,Manuel Pellegrini,Man City,0,5,17,30,8,3,28,9,Sunday 8 November 2015,7,7,7,7,0,0,0,,Rémi Garde,Aston Villa,1,1,0,0,0,0,Craig Pawson,0-0,0,3,2015-2016,5,3,3,0,26,19,8,3,Villa Park,1,1
0,1,27550,0,,José Mourinho,Chelsea,1,7,12,21,9,1,12,12,Saturday 7 November 2015,10,13,15,11,0,1,1,Marko Arnautovic (53),Mark Hughes,Stoke,1,3,0,0,0,0,Anthony Taylor,1-0,1,4,2015-2016,8,5,4,2,23,28,12,7,Britannia Stadium,1,3
0,0,32029,1,Troy Deeney (75 Pen),Enrique Sánchez Flores,Watford,2,0,26,23,2,4,10,21,Saturday 7 November 2015,10,11,14,9,1,0,2,"N'Golo Kanté (52),Jamie Vardy (65 Pen)",Claudio Ranieri,Leicester,1,4,1,1,0,0,Roger East,2-1,5,3,2015-2016,4,4,4,6,30,15,8,10,King Power Stadium,1,0
0,0,75410,0,,Tony Pulis,West Brom,5,1,27,12,1,5,12,21,Saturday 7 November 2015,10,11,11,9,0,0,2,"Jesse Lingard (52),Juan Mata (90+1 Pen)",Louis van Gaal,Man Utd,0,1,0,1,1,0,Mike Dean,2-0,1,0,2015-2016,3,5,0,3,14,25,3,8,Old Trafford,3,1
0,1,27029,0,,Garry Monk,Swansea,0,1,15,13,2,5,14,13,Saturday 7 November 2015,7,12,15,9,0,1,1,Jonny Howson (70),Alex Neil,Norwich,2,3,0,0,0,0,Mark Clattenburg,1-0,4,0,2015-2016,7,4,0,5,19,13,7,9,Carrow Road,0,1
0,0,41781,1,Dusan Tadic (69 Pen),Ronald Koeman,Southampton,1,3,34,52,7,3,28,12,Saturday 7 November 2015,11,10,11,15,0,0,0,,Sam Allardyce,Sunderland,5,2,1,0,0,0,Mike Jones,0-1,3,3,2015-2016,5,5,5,3,28,19,10,8,Stadium of Light,3,1
1,0,34977,1,Romelu Lukaku (43),Roberto Martinez,Everton,3,3,24,16,5,3,13,21,Saturday 7 November 2015,12,11,11,12,0,3,1,Manuel Lanzini (30),Slaven Bilic,West Ham,1,2,0,0,0,0,Paul Tierney,1-1,4,3,2015-2016,6,8,4,5,13,18,10,13,Boleyn Ground,2,1
1,0,11155,1,Ayoze Pérez (27),Steve McClaren,Newcastle,7,0,36,6,0,16,3,30,Saturday 7 November 2015,11,9,13,14,0,0,0,,Eddie Howe,Bournemouth,3,4,0,0,0,0,Lee Mason,0-1,5,0,2015-2016,1,8,1,5,19,24,2,13,Vitality Stadium,2,2
0,2,34882,1,Jordan Ayew (79),Kevin MacDonald,Aston Villa,7,5,24,31,3,4,12,11,Monday 2 November 2015,15,6,9,14,2,2,3,"Mousa Dembélé (3),Dele Alli (45+1),Harry Kane (90+3)",Mauricio Pochettino,Spurs,1,3,0,0,0,0,Mike Dean,3-1,3,1,2015-2016,5,4,2,6,33,33,7,10,White Hart Lane,3,0
0,2,31229,0,,Eddie Howe,Bournemouth,5,5,21,28,6,4,13,16,Sunday 1 November 2015,5,5,4,6,0,0,2,"Steven Davis (31),Graziano Pellè (36)",Ronald Koeman,Southampton,1,1,0,0,0,1,Craig Pawson,2-0,0,2,2015-2016,9,4,2,2,33,18,11,6,St. Mary's Stadium,2,0
2,5,36617,2,"Jermain Defoe (45+4),Steven Fletcher (50)",Sam Allardyce,Sunderland,1,5,26,21,1,6,13,15,Sunday 1 November 2015,5,6,9,7,0,0,6,"Gerard Deulofeu (19),Arouna Koné (31, 62, 76),Sebastián Coates (55 OG),Romelu Lukaku (60)",Roberto Martinez,Everton,2,3,0,0,0,0,Andre Marriner,6-2,3,7,2015-2016,3,5,10,8,17,17,13,13,Goodison Park,2,3
0,0,24854,0,,Louis van Gaal,Man Utd,2,2,28,13,3,7,12,15,Saturday 31 October 2015,15,12,11,16,1,0,0,,Alan Pardew,Crystal Palace,1,0,0,0,0,0,Mike Jones,0-0,5,1,2015-2016,2,3,1,5,14,28,3,8,Selhurst Park,3,3
0,1,53418,1,Cameron Jerome (83),Alex Neil,Norwich,5,1,33,27,4,12,11,19,Saturday 31 October 2015,13,4,8,10,1,0,2,"Nicolás Otamendi (67),Yaya Touré (89 Pen)",Manuel Pellegrini,Man City,0,4,0,2,1,0,Robert Madley,2-1,3,2,2015-2016,1,10,3,5,12,21,4,15,Etihad Stadium,2,2
0,0,47139,0,,Mark Hughes,Stoke,4,1,18,10,4,11,15,19,Saturday 31 October 2015,16,6,10,20,1,0,0,,Steve McClaren,Newcastle,5,4,0,0,0,0,Roger East,0-0,6,2,2015-2016,6,5,2,6,17,16,8,11,St. James' Park,3,1
2,0,20937,3,"Olivier Giroud (49),Laurent Koscielny (68),Joel Campbell (73)",Arsène Wenger,Arsenal,3,1,19,10,4,4,16,17,Saturday 31 October 2015,7,12,16,7,0,0,0,,Garry Monk,Swansea,1,5,0,0,0,0,Kevin Friend,0-3,3,2,2015-2016,7,1,5,3,17,18,12,4,Liberty Stadium,0,2
0,0,20598,0,,Slaven Bilic,West Ham,9,0,39,25,2,7,15,16,Saturday 31 October 2015,12,16,19,15,1,2,2,"Odion Ighalo (39, 48)",Enrique Sánchez Flores,Watford,3,3,0,0,1,0,Keith Stroud,2-0,3,3,2015-2016,5,6,3,5,21,22,8,11,Vicarage Road,1,3
2,1,24150,3,"Riyad Mahrez (57, 64),Jamie Vardy (77)",Claudio Ranieri,Leicester,3,5,27,27,4,6,25,21,Saturday 31 October 2015,11,3,5,8,0,0,2,"Salomón Rondón (30),Rickie Lambert (84 Pen)",Tony Pulis,West Brom,1,2,0,1,0,0,Anthony Taylor,2-3,5,2,2015-2016,3,5,5,6,21,38,8,11,The Hawthorns,2,0
3,0,41577,3,"Philippe Coutinho (45+3, 74),Christian Benteke (83)",Jürgen Klopp,Liverpool,4,4,16,19,7,1,13,11,Saturday 31 October 2015,21,9,12,22,0,0,1,Ramires (4),José Mourinho,Chelsea,2,3,0,0,0,0,Mark Clattenburg,1-3,1,5,2015-2016,5,2,7,2,37,18,12,4,Stamford Bridge,4,1
1,1,44171,1,Sadio Mané (86),Ronald Koeman,Southampton,5,2,33,24,7,10,13,13,Sunday 25 October 2015,11,8,12,13,0,0,1,Christian Benteke (77),Jürgen Klopp,Liverpool,2,4,0,0,1,0,Andre Marriner,1-1,1,2,2015-2016,3,8,3,2,25,18,6,10,Anfield,0,1
1,1,11332,5,"Harry Kane (9 Pen, 56, 63),Mousa Dembélé (17),Erik Lamela (29)",Mauricio Pochettino,Spurs,2,3,24,20,5,4,11,16,Sunday 25 October 2015,15,8,10,20,1,0,1,Matt Ritchie (1),Eddie Howe,Bournemouth,5,3,1,0,0,0,Roger East,1-5,1,4,2015-2016,2,6,9,3,23,24,11,9,Vitality Stadium,1,0
0,0,75329,0,,Manuel Pellegrini,Man City,3,3,30,24,4,6,8,18,Sunday 25 October 2015,13,17,15,13,0,0,0,,Louis van Gaal,Man Utd,0,0,0,0,0,0,Mark Clattenburg,0-0,1,1,2015-2016,2,2,1,1,25,28,3,3,Old Trafford,2,2
0,2,47653,0,,Steve McClaren,Newcastle,4,5,9,25,10,1,21,10,Sunday 25 October 2015,10,12,10,10,3,0,3,"Adam Johnson (45+3 Pen),Billy Jones (65),Steven Fletcher (86)",Sam Allardyce,Sunderland,1,0,0,1,1,0,Robert Madley,3-0,0,8,2015-2016,8,1,8,3,22,23,16,4,Stadium of Light,2,0
1,2,59985,1,Ross Barkley (44),Roberto Martinez,Everton,6,2,21,14,5,7,17,12,Saturday 24 October 2015,14,11,11,16,1,0,2,"Olivier Giroud (36),Laurent Koscielny (38)",Arsène Wenger,Arsenal,2,0,0,0,1,0,Lee Mason,2-1,3,4,2015-2016,3,9,5,5,21,23,8,14,Emirates Stadium,0,2
1,1,33324,2,"Gylfi Sigurdsson (68),André Ayew (87)",Garry Monk,Swansea,1,1,22,18,6,4,14,21,Saturday 24 October 2015,8,10,8,11,1,0,1,Jordan Ayew (62),Tim Sherwood,Aston Villa,4,0,0,0,0,0,Neil Swarbrick,1-2,2,2,2015-2016,5,5,4,3,25,29,9,8,Villa Park,3,2
0,1,31752,0,,Alan Pardew,Crystal Palace,4,2,14,38,2,3,21,13,Saturday 24 October 2015,11,7,9,13,1,0,1,Jamie Vardy (59),Claudio Ranieri,Leicester,3,2,0,0,0,0,Mike Dean,1-0,2,4,2015-2016,3,5,4,3,37,22,7,8,King Power Stadium,1,3
1,0,26983,1,Salomón Rondón (46),Tony Pulis,West Brom,4,0,45,45,3,13,17,35,Saturday 24 October 2015,6,11,15,5,0,0,0,,Alex Neil,Norwich,0,4,0,0,0,0,Kevin Friend,0-1,3,3,2015-2016,3,9,4,3,16,17,7,12,Carrow Road,2,1
2,0,27587,2,"Troy Deeney (43),Almen Abdi (69)",Enrique Sánchez Flores,Watford,3,5,25,17,5,11,8,18,Saturday 24 October 2015,18,10,17,17,1,0,0,,Mark Hughes,Stoke,0,8,0,0,0,0,Martin Atkinson,0-2,0,1,2015-2016,5,8,3,0,18,25,8,8,Britannia Stadium,1,3
1,1,34977,1,Gary Cahill (56),José Mourinho,Chelsea,3,0,27,21,4,7,7,14,Saturday 24 October 2015,12,10,12,16,0,0,2,"Mauro Zárate (17),Andy Carroll (79)",Slaven Bilic,West Ham,5,4,0,0,2,0,Jonathan Moss,2-1,3,2,2015-2016,5,4,4,5,22,26,9,9,Boleyn Ground,5,1
0,0,20044,1,Bojan (4 Pen),Mark Hughes,Stoke,2,1,15,21,2,1,7,22,Monday 19 October 2015,14,6,6,14,0,0,0,,Garry Monk,Swansea,2,1,1,0,0,0,Robert Madley,0-1,2,1,2015-2016,6,10,2,2,18,29,8,12,Liberty Stadium,2,2
2,5,47006,2,"Dieumerci Mbokani (20),Nathan Redmond (34)",Alex Neil,Norwich,3,6,24,18,7,3,22,13,Sunday 18 October 2015,10,10,12,11,0,0,6,"Georginio Wijnaldum (14, 26, 66, 85),Ayoze Pérez (33),Aleksandar Mitrovic (64)",Steve McClaren,Newcastle,1,3,0,0,0,0,Anthony Taylor,6-2,0,3,2015-2016,6,2,6,6,20,16,12,8,St. James' Park,1,1
3,0,20721,3,"Alexis Sánchez (62),Olivier Giroud (68),Aaron Ramsey (74)",Arsène Wenger,Arsenal,1,6,31,25,9,3,15,13,Saturday 17 October 2015,12,11,12,16,0,0,0,,Enrique Sánchez Flores,Watford,4,1,0,0,0,0,Mike Jones,0-3,1,3,2015-2016,5,6,6,1,12,18,11,7,Vicarage Road,1,2
0,1,41596,0,,Tim Sherwood,Aston Villa,3,3,27,24,4,4,14,9,Saturday 17 October 2015,17,22,22,16,0,1,2,"Diego Costa (34),Alan Hutton (54 OG)",José Mourinho,Chelsea,0,1,0,0,0,0,Roger East,2-0,2,1,2015-2016,6,3,2,3,31,29,8,6,Stamford Bridge,3,1
3,0,24812,3,"Carl Jenkinson (22),Manuel Lanzini (88),Dimitri Payet (90+4)",Slaven Bilic,West Ham,2,8,20,14,9,1,17,14,Saturday 17 October 2015,11,9,10,14,1,0,1,Yohan Cabaye (25 Pen),Alan Pardew,Crystal Palace,4,2,0,1,0,1,Mark Clattenburg,1-3,0,1,2015-2016,12,3,4,1,22,26,16,4,Selhurst Park,3,1
3,0,39553,3,"Morgan Schneiderlin (18),Ander Herrera (22),Wayne Rooney (62)",Louis van Gaal,Man Utd,3,1,25,21,3,5,13,15,Saturday 17 October 2015,14,12,12,13,0,0,0,,Roberto Martinez,Everton,1,0,0,0,0,0,Jonathan Moss,0-3,3,3,2015-2016,2,6,7,3,20,22,9,9,Goodison Park,2,2
1,3,54502,1,Glenn Murray (22),Eddie Howe,Bournemouth,0,1,14,29,7,1,20,7,Saturday 17 October 2015,5,11,12,6,0,0,5,"Raheem Sterling (7, 29, 45+3),Wilfried Bony (11, 89)",Manuel Pellegrini,Man City,1,2,0,0,0,0,Mike Dean,5-1,6,0,2015-2016,3,5,1,11,25,28,4,16,Etihad Stadium,1,2
2,1,30966,2,"Jamie Vardy (66, 90+1)",Claudio Ranieri,Leicester,2,8,15,58,7,6,26,16,Saturday 17 October 2015,10,16,16,10,1,0,2,"Jose Fonte (21),Virgil van Dijk (37)",Ronald Koeman,Southampton,0,1,0,0,0,0,Paul Tierney,2-2,3,5,2015-2016,12,5,7,6,25,16,19,11,St. Mary's Stadium,0,2
0,0,24225,0,,Sam Allardyce,Sunderland,2,5,43,18,5,1,14,23,Saturday 17 October 2015,13,12,14,18,0,2,1,Saido Berahino (54),Tony Pulis,West Brom,5,2,0,0,0,0,Martin Atkinson,1-0,1,2,2015-2016,1,5,2,2,19,23,3,7,The Hawthorns,2,2
0,0,35926,0,,Jürgen Klopp,Liverpool,5,5,27,36,6,8,12,14,Saturday 17 October 2015,11,15,16,16,0,0,0,,Mauricio Pochettino,Spurs,5,2,0,0,0,0,Craig Pawson,0-0,4,3,2015-2016,4,4,3,4,40,31,7,8,White Hart Lane,2,1
0,3,60084,0,,Louis van Gaal,Man Utd,2,1,5,28,6,3,21,4,Sunday 4 October 2015,17,8,10,19,0,0,3,"Alexis Sánchez (6, 19),Mesut Özil (7)",Arsène Wenger,Arsenal,3,2,0,0,0,0,Anthony Taylor,3-0,2,5,2015-2016,3,5,5,5,18,12,8,10,Emirates Stadium,3,1
0,1,20845,2,"Christian Eriksen (27, 65)",Mauricio Pochettino,Spurs,4,4,28,21,6,5,20,15,Sunday 4 October 2015,19,8,6,19,0,0,2,"André Ayew (16),Harry Kane (31 OG)",Garry Monk,Swansea,0,1,0,0,0,0,Mike Dean,2-2,1,9,2015-2016,4,5,12,2,13,18,16,7,Liberty Stadium,4,1
1,0,39598,1,Danny Ings (41),Brendan Rodgers,Liverpool,7,4,28,25,11,5,14,13,Sunday 4 October 2015,19,10,11,17,0,0,1,Romelu Lukaku (45+1),Roberto Martinez,Everton,0,1,0,0,0,0,Martin Atkinson,1-1,3,3,2015-2016,5,2,4,4,23,24,9,6,Goodison Park,3,3
3,0,41642,3,"Steven Davis (43),Sadio Mané (60),Graziano Pellè (72)",Ronald Koeman,Southampton,3,4,30,12,6,4,9,10,Saturday 3 October 2015,14,14,14,14,0,0,1,Willian (10),José Mourinho,Chelsea,3,1,0,0,0,0,Robert Madley,1-3,2,2,2015-2016,4,4,5,3,22,21,9,7,Stamford Bridge,5,2
1,0,33189,1,Marko Arnautovic (55),Mark Hughes,Stoke,6,3,29,17,5,9,12,22,Saturday 3 October 2015,12,12,14,12,0,0,0,,Tim Sherwood,Aston Villa,2,2,0,0,0,0,Mike Jones,0-1,2,4,2015-2016,4,4,5,2,25,29,9,6,Villa Park,0,1
0,1,11187,1,Odion Ighalo (45),Enrique Sánchez Flores,Watford,2,4,16,22,3,5,13,22,Saturday 3 October 2015,13,8,10,13,0,0,1,Glenn Murray (28),Eddie Howe,Bournemouth,1,4,0,1,0,0,Michael Oliver,1-1,6,1,2015-2016,5,4,2,6,31,38,7,10,Vitality Stadium,1,1
1,6,53850,1,Aleksandar Mitrovic (18),Steve McClaren,Newcastle,4,1,23,13,3,6,6,23,Saturday 3 October 2015,8,13,14,10,0,0,6,"Sergio Agüero (42, 49, 50, 60, 62),Kevin De Bruyne (53)",Manuel Pellegrini,Man City,3,1,0,0,0,0,Kevin Friend,6-1,5,3,2015-2016,1,8,4,11,13,20,5,19,Etihad Stadium,2,3
1,1,27067,2,"Jamie Vardy (28 Pen),Jeffrey Schlupp (47)",Claudio Ranieri,Leicester,6,3,40,44,8,16,13,34,Saturday 3 October 2015,4,4,5,5,0,0,1,Dieumerci Mbokani (68),Alex Neil,Norwich,1,2,1,0,0,0,Mark Clattenburg,1-2,1,3,2015-2016,8,9,5,2,20,34,13,11,Carrow Road,1,0
1,2,42932,2,"Carl Jenkinson (45+1),Dimitri Payet (60)",Slaven Bilic,West Ham,4,5,12,32,8,1,25,7,Saturday 3 October 2015,11,14,15,13,2,0,2,"Steven Fletcher (10),Jeremain Lens (22)",Dick Advocaat,Sunderland,2,2,0,0,0,1,Neil Swarbrick,2-2,1,4,2015-2016,9,5,6,3,26,18,15,8,Stadium of Light,4,2
0,1,24033,0,,Tony Pulis,West Brom,6,2,35,32,3,8,8,29,Saturday 3 October 2015,13,14,17,13,0,1,2,"Yannick Bolasie (68),Yohan Cabaye (89 Pen)",Alan Pardew,Crystal Palace,1,3,0,1,0,0,Jonathan Moss,2-0,6,2,2015-2016,3,7,2,8,18,33,5,15,Selhurst Park,3,3
3,2,24240,3,"Romelu Lukaku (55, 84),Arouna Koné (75)",Roberto Martinez,Everton,1,3,37,21,4,6,13,18,Monday 28 September 2015,8,9,11,10,0,0,2,"Saido Berahino (41),Craig Dawson (54)",Tony Pulis,West Brom,2,3,0,0,0,0,Robert Madley,2-3,2,2,2015-2016,5,4,4,4,20,24,9,8,The Hawthorns,3,0
0,0,20168,1,Yohan Cabaye (71 Pen),Alan Pardew,Crystal Palace,4,5,50,20,4,6,22,24,Sunday 27 September 2015,22,17,13,20,0,0,0,,Enrique Sánchez Flores,Watford,0,0,1,0,0,0,Anthony Taylor,0-1,2,3,2015-2016,8,9,3,2,15,30,11,11,Vicarage Road,4,4
1,2,48682,2,"Ramires (79),Willian (86)",José Mourinho,Chelsea,3,4,17,25,6,4,15,9,Saturday 26 September 2015,15,12,11,18,0,0,2,"Ayoze Pérez (42),Georginio Wijnaldum (60)",Steve McClaren,Newcastle,3,1,0,0,0,0,Martin Atkinson,2-2,3,2,2015-2016,8,3,4,5,29,28,12,8,St. James' Park,2,1
4,2,32047,5,"Theo Walcott (18),Alexis Sánchez (33, 57, 81),Olivier Giroud (90+3)",Arsène Wenger,Arsenal,3,12,46,20,5,6,7,28,Saturday 26 September 2015,12,9,9,14,2,0,2,"Jamie Vardy (13, 89)",Claudio Ranieri,Leicester,2,0,0,0,0,0,Craig Pawson,2-5,5,6,2015-2016,2,6,12,7,19,18,14,13,King Power Stadium,1,1
2,3,44228,2,"Rudy Gestede (66, 71)",Tim Sherwood,Aston Villa,7,1,32,9,1,11,11,24,Saturday 26 September 2015,13,8,11,12,1,0,3,"James Milner (2),Daniel Sturridge (59, 67)",Brendan Rodgers,Liverpool,1,3,0,0,0,0,Jonathan Moss,3-2,9,2,2015-2016,5,2,4,12,14,18,9,14,Anfield,0,0
0,2,75328,0,,Dick Advocaat,Sunderland,4,3,18,15,2,5,4,16,Saturday 26 September 2015,17,12,12,15,2,0,3,"Memphis Depay (45+4),Wayne Rooney (46),Juan Mata (90)",Louis van Gaal,Man Utd,0,0,0,0,0,0,Mike Jones,3-0,4,4,2015-2016,1,1,4,7,11,18,5,8,Old Trafford,3,0
0,1,30704,1,Gylfi Sigurdsson (83 Pen),Garry Monk,Swansea,3,3,16,25,3,4,20,19,Saturday 26 September 2015,14,18,21,16,1,0,3,"Virgil van Dijk (11),Ki Sung-yueng (54 OG),Sadio Mané (61)",Ronald Koeman,Southampton,3,6,1,0,0,0,Roger East,3-1,4,3,2015-2016,4,8,5,6,20,17,9,14,St. Mary's Stadium,1,3
0,2,27742,1,Dan Gosling (76),Eddie Howe,Bournemouth,1,4,18,30,7,3,11,13,Saturday 26 September 2015,11,13,12,15,0,0,2,"Jonathan Walters (32),Mame Biram Diouf (83)",Mark Hughes,Stoke,4,2,0,0,0,0,Lee Mason,2-1,3,5,2015-2016,2,2,6,5,31,22,8,7,Britannia Stadium,0,1
1,2,34857,2,"Robbie Brady (9),Nathan Redmond (83)",Alex Neil,Norwich,4,4,36,22,5,7,14,18,Saturday 26 September 2015,17,7,9,16,0,1,2,"Diafra Sakho (33),Cheikhou Kouyaté (90+3)",Slaven Bilic,West Ham,0,3,0,0,0,0,Mike Dean,2-2,5,6,2015-2016,5,8,7,7,17,25,12,15,Boleyn Ground,0,0
1,2,35867,1,Kevin De Bruyne (25),Manuel Pellegrini,Man City,3,8,28,40,9,5,16,13,Saturday 26 September 2015,6,17,20,8,1,0,4,"Eric Dier (45),Toby Alderweireld (50),Harry Kane (61),Erik Lamela (79)",Mauricio Pochettino,Spurs,3,5,0,0,0,0,Mark Clattenburg,4-1,4,7,2015-2016,6,3,8,8,26,31,14,11,White Hart Lane,1,5
0,1,44072,1,Russell Martin (61),Alex Neil,Norwich,9,1,27,14,2,6,12,18,Sunday 20 September 2015,13,4,7,13,0,0,1,Danny Ings (48),Brendan Rodgers,Liverpool,1,3,0,0,0,0,Anthony Taylor,1-1,6,1,2015-2016,4,7,2,7,24,21,6,14,Anfield,2,1
0,1,31588,3,"Anthony Martial (34, 50),Juan Mata (68)",Louis van Gaal,Man Utd,1,2,31,10,5,5,7,16,Sunday 20 September 2015,13,6,5,16,0,0,2,"Graziano Pellè (13, 86)",Ronald Koeman,Southampton,3,1,0,0,0,0,Mark Clattenburg,2-3,6,0,2015-2016,5,6,3,8,20,16,8,14,St. Mary's Stadium,0,2
