assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
1,1,20333,1,Paul McShane (50),Steve Bruce,Hull,1,2,17,28,7,4,18,12,Saturday 4 April 2015,14,11,13,14,0,0,3,"Ki Sung-yueng (18),Bafétimbi Gomis (37, 90+1)",Garry Monk,Swansea,1,2,0,0,1,0,Andre Marriner,3-1,1,0,2014-2015,4,4,1,4,19,14,5,8,Liberty Stadium,5,1
3,1,25735,4,"Eduardo Vargas (15),Charlie Austin (37),Bobby Zamora (43),Joey Barton (90+5)",Chris Ramsey,QPR,4,3,50,12,4,2,7,28,Saturday 4 April 2015,15,6,8,17,0,1,1,Victor Anichebe (58),Tony Pulis,West Brom,3,3,0,0,0,1,Lee Probert,1-4,5,3,2014-2015,2,11,7,6,15,31,9,17,The Hawthorns,3,2
0,3,60081,1,Jordan Henderson (76 Pen),Brendan Rodgers,Liverpool,2,2,22,19,5,6,12,15,Saturday 4 April 2015,9,7,10,11,0,0,4,"Héctor Bellerín (37),Mesut Özil (40),Alexis Sánchez (45),Olivier Giroud (90+1)",Arsène Wenger,Arsenal,3,4,1,0,1,0,Anthony Taylor,4-1,6,1,2014-2015,9,4,2,10,27,15,11,14,Emirates Stadium,0,1
3,1,24598,3,"Eden Hazard (2),Diego Costa (9),Loïc Remy (77)",José Mourinho,Chelsea,2,3,36,25,6,6,10,10,Sunday 22 March 2015,11,14,19,10,1,0,2,"Ahmed Elmohamady (26),Abel Hernández (28)",Steve Bruce,Hull,1,5,0,0,0,0,Michael Oliver,2-3,6,0,2014-2015,2,9,3,8,30,19,5,17,The KC Stadium,2,0
1,1,17706,2,"Seamus Coleman (18),Aaron Lennon (77)",Roberto Martinez,Everton,4,3,71,40,3,1,9,34,Sunday 22 March 2015,12,11,15,17,1,0,1,Eduardo Vargas (65),Chris Ramsey,QPR,5,4,0,0,0,0,Jonathan Moss,1-2,0,1,2014-2015,2,8,3,1,31,32,5,9,Loftus Road Stadium,1,2
2,0,44405,2,"Juan Mata (14, 59)",Louis van Gaal,Man Utd,2,2,28,21,3,2,11,6,Sunday 22 March 2015,17,14,13,19,1,0,1,Daniel Sturridge (69),Brendan Rodgers,Liverpool,3,0,1,0,0,1,Martin Atkinson,1-2,0,2,2014-2015,0,4,4,1,27,25,4,5,Anfield,2,2
0,1,34914,0,,Dick Advocaat,Sunderland,6,1,46,46,4,6,14,36,Saturday 21 March 2015,11,14,15,11,0,0,1,Diafra Sakho (88),Sam Allardyce,West Ham,1,1,0,0,0,0,Lee Mason,1-0,3,3,2014-2015,3,4,3,4,18,44,6,8,Boleyn Ground,1,0
1,0,35598,1,Bafétimbi Gomis (87),Garry Monk,Swansea,4,1,21,15,9,4,13,16,Saturday 21 March 2015,9,13,12,16,1,0,0,,Tim Sherwood,Aston Villa,7,1,0,0,0,0,Robert Madley,0-1,3,4,2014-2015,1,5,6,3,21,21,7,8,Villa Park,0,0
2,1,50544,2,"Olivier Giroud (24, 28)",Arsène Wenger,Arsenal,8,2,36,21,4,9,14,16,Saturday 21 March 2015,7,11,14,10,1,0,1,Moussa Sissoko (48),John Carver,Newcastle,4,3,0,0,0,0,Mike Jones,1-2,3,1,2014-2015,1,4,3,4,24,32,4,8,St. James' Park,0,0
0,0,30864,0,,Sean Dyche,Burnley,7,3,33,16,5,10,18,22,Saturday 21 March 2015,8,10,10,7,1,0,2,"Shane Long (37),Jason Shackell (58 OG)",Ronald Koeman,Southampton,0,1,0,0,0,0,Roger East,2-0,2,3,2014-2015,8,9,4,3,14,22,12,12,St. Mary's Stadium,0,0
1,0,27532,2,"Glenn Murray (41 Pen),Wilfried Zaha (45+2)",Alan Pardew,Crystal Palace,3,2,35,21,4,8,13,23,Saturday 21 March 2015,14,15,13,13,0,0,1,Mame Biram Diouf (14),Mark Hughes,Stoke,0,0,1,0,0,0,Andre Marriner,1-2,3,1,2014-2015,6,8,3,4,19,24,9,12,Britannia Stadium,4,3
3,0,35950,3,"Jamie Vardy (38),Wes Morgan (50),David Nugent (90)",Nigel Pearson,Leicester,1,3,32,36,4,4,23,15,Saturday 21 March 2015,9,8,9,11,0,0,4,"Harry Kane (6, 13, 64 Pen),Jeffrey Schlupp (85 OG)",Mauricio Pochettino,Spurs,3,1,0,1,0,0,Mike Dean,4-3,1,2,2014-2015,6,5,6,4,37,31,12,9,White Hart Lane,1,2
0,2,45018,0,,Tony Pulis,West Brom,10,0,32,12,2,9,4,19,Saturday 21 March 2015,5,6,7,5,0,0,3,"Wilfried Bony (27),Fernando (40),David Silva (77)",Manuel Pellegrini,Man City,3,2,0,0,1,0,Neil Swarbrick,3-0,13,0,2014-2015,3,15,0,16,14,21,3,31,Etihad Stadium,0,0
0,0,20828,1,Jordan Henderson (68),Brendan Rodgers,Liverpool,4,3,25,15,5,4,12,14,Monday 16 March 2015,16,13,14,15,2,0,0,,Garry Monk,Swansea,0,1,0,0,0,0,Roger East,0-1,3,4,2014-2015,8,3,5,3,14,20,13,6,Liberty Stadium,3,0
0,2,38806,0,,John Carver,Newcastle,2,4,27,57,4,3,21,9,Sunday 15 March 2015,10,11,10,7,0,1,3,"James McCarthy (20),Romelu Lukaku (56 Pen),Ross Barkley (90+3)",Roberto Martinez,Everton,0,0,0,1,1,0,Martin Atkinson,3-0,5,3,2014-2015,4,4,4,9,28,20,8,13,Goodison Park,2,1
0,1,75112,0,,Mauricio Pochettino,Spurs,3,2,21,25,2,4,9,12,Sunday 15 March 2015,10,12,17,14,1,1,3,"Marouane Fellaini (9),Michael Carrick (19),Wayne Rooney (34)",Louis van Gaal,Man Utd,4,5,0,0,0,0,Mark Clattenburg,3-0,0,2,2014-2015,2,5,1,3,29,22,3,8,Old Trafford,1,1
0,1,41624,1,Dusan Tadic (19 Pen),Ronald Koeman,Southampton,6,4,47,21,2,9,11,14,Sunday 15 March 2015,11,10,10,13,0,0,1,Diego Costa (11),José Mourinho,Chelsea,4,2,1,0,0,0,Mike Dean,1-1,6,4,2014-2015,3,8,5,7,18,23,8,15,Stamford Bridge,3,3
0,0,21216,0,,Manuel Pellegrini,Man City,1,8,28,58,6,2,22,10,Saturday 14 March 2015,9,6,7,9,1,1,1,George Boyd (61),Sean Dyche,Burnley,0,2,0,0,0,0,Andre Marriner,1-0,3,5,2014-2015,9,5,5,4,25,22,14,9,Turf Moor,1,2
0,3,60002,0,,Sam Allardyce,West Ham,5,2,52,16,5,7,14,17,Saturday 14 March 2015,9,10,13,12,0,1,3,"Olivier Giroud (45+1),Aaron Ramsey (81),Mathieu Flamini (84)",Arsène Wenger,Arsenal,3,3,0,0,0,0,Anthony Taylor,3-0,6,1,2014-2015,4,5,1,9,27,19,5,14,Emirates Stadium,1,1
0,0,31456,0,,Steve Bruce,Hull,3,2,35,33,5,7,16,19,Saturday 14 March 2015,15,10,10,14,1,2,0,,Nigel Pearson,Leicester,0,0,0,0,1,0,Jonathan Moss,0-0,3,5,2014-2015,5,8,5,3,24,28,10,11,King Power Stadium,4,0
4,0,45746,4,"Christian Benteke (16, 44),Gabriel Agbonlahor (18, 37)",Tim Sherwood,Aston Villa,3,2,17,11,5,2,9,15,Saturday 14 March 2015,9,10,12,7,0,0,0,,Gus Poyet,Sunderland,0,2,0,0,0,0,Neil Swarbrick,0-4,2,4,2014-2015,4,7,8,2,28,19,12,9,Stadium of Light,1,1
0,1,24323,0,,Mark Hughes,Stoke,4,4,33,33,5,7,11,13,Saturday 14 March 2015,16,7,7,19,0,1,1,Brown Ideye (19),Tony Pulis,West Brom,3,1,0,0,0,0,Michael Oliver,1-0,4,2,2014-2015,3,5,2,5,31,28,5,10,The Hawthorns,2,1
0,3,24886,1,Matthew Phillips (83),Chris Ramsey,QPR,4,2,35,46,3,6,16,20,Saturday 14 March 2015,16,17,21,14,2,0,3,"Wilfried Zaha (21),James McArthur (40),Joel Ward (42)",Alan Pardew,Crystal Palace,0,5,0,0,0,0,Lee Mason,3-1,1,3,2014-2015,5,7,4,4,33,33,9,11,Selhurst Park,3,1
2,1,17992,2,"Harry Kane (34, 68)",Mauricio Pochettino,Spurs,5,1,47,39,5,3,19,18,Saturday 7 March 2015,12,15,17,15,2,0,1,Sandro (75),Chris Ramsey,QPR,3,3,0,0,0,0,Craig Pawson,1-2,5,3,2014-2015,6,5,6,6,38,35,12,11,Loftus Road Stadium,2,1
0,1,44717,0,,Sean Dyche,Burnley,3,4,31,31,5,6,12,11,Wednesday 4 March 2015,14,8,7,15,0,0,2,"Jordan Henderson (29),Daniel Sturridge (51)",Brendan Rodgers,Liverpool,1,0,0,0,0,0,Lee Mason,2-0,6,1,2014-2015,4,7,1,8,27,20,5,15,Anfield,1,0
0,1,45000,0,,Nigel Pearson,Leicester,6,3,32,23,3,10,5,19,Wednesday 4 March 2015,3,11,13,6,0,2,2,"David Silva (45+2),James Milner (88)",Manuel Pellegrini,Man City,3,4,0,0,0,0,Robert Madley,2-0,7,2,2014-2015,1,7,2,9,19,26,3,16,Etihad Stadium,1,0
0,0,49801,1,Ashley Young (89),Louis van Gaal,Man Utd,2,1,38,24,1,4,20,13,Wednesday 4 March 2015,14,6,7,20,0,0,0,,John Carver,Newcastle,6,1,0,0,0,0,Anthony Taylor,0-1,2,4,2014-2015,5,5,5,2,31,21,10,7,St. James' Park,2,1
1,1,17977,2,"Olivier Giroud (64),Alexis Sánchez (69)",Arsène Wenger,Arsenal,3,6,69,22,6,1,16,23,Wednesday 4 March 2015,8,10,15,10,0,2,1,Charlie Austin (82),Chris Ramsey,QPR,2,5,0,0,0,0,Kevin Friend,1-2,2,7,2014-2015,4,4,9,3,22,28,13,7,Loftus Road Stadium,1,2
0,1,26431,0,,Roberto Martinez,Everton,4,4,31,35,6,5,24,24,Wednesday 4 March 2015,14,11,9,15,0,0,2,"Victor Moses (32),Mame Biram Diouf (84)",Mark Hughes,Stoke,1,0,0,0,0,0,Mark Clattenburg,2-0,1,5,2014-2015,1,3,5,3,39,22,6,6,Britannia Stadium,2,2
2,3,34008,2,"Ki Sung-yueng (19),Gylfi Sigurdsson (89)",Garry Monk,Swansea,9,3,42,21,4,6,11,28,Wednesday 4 March 2015,7,14,14,13,0,0,3,"Nacer Chadli (7),Ryan Mason (51),Andros Townsend (60)",Mauricio Pochettino,Spurs,6,2,0,0,0,0,Michael Oliver,3-2,4,3,2014-2015,2,4,5,7,18,19,7,11,White Hart Lane,0,1
1,0,34927,1,Eden Hazard (22),José Mourinho,Chelsea,5,5,68,49,4,5,11,23,Wednesday 4 March 2015,10,10,14,10,0,1,0,,Sam Allardyce,West Ham,1,4,0,0,0,0,Andre Marriner,0-1,5,1,2014-2015,4,6,3,5,20,23,7,11,Boleyn Ground,4,3
1,1,31272,1,Saido Berahino (66),Tony Pulis,West Brom,2,0,28,46,3,0,16,14,Tuesday 3 March 2015,13,15,18,11,0,0,2,"Gabriel Agbonlahor (22),Christian Benteke (90+4 Pen)",Tim Sherwood,Aston Villa,2,3,0,1,0,0,Jonathan Moss,2-1,5,0,2014-2015,1,6,1,8,22,19,2,14,Villa Park,4,2
1,1,23017,1,Jack Rodwell (77),Gus Poyet,Sunderland,1,2,29,29,4,6,10,29,Tuesday 3 March 2015,15,9,11,16,0,1,1,Dame N'Doye (15),Steve Bruce,Hull,1,2,0,0,1,0,Mike Dean,1-1,5,2,2014-2015,4,8,3,5,25,23,7,13,The KC Stadium,6,2
0,0,28351,0,,Alan Pardew,Crystal Palace,8,1,47,29,2,10,22,24,Tuesday 3 March 2015,10,11,11,9,0,1,1,Sadio Mané (83),Ronald Koeman,Southampton,0,0,0,0,0,0,Martin Atkinson,1-0,2,3,2014-2015,5,12,3,3,32,37,8,15,St. Mary's Stadium,2,0
0,2,59925,0,,Roberto Martinez,Everton,6,2,21,45,9,8,16,18,Sunday 1 March 2015,5,12,14,6,0,1,2,"Olivier Giroud (39),Tomas Rosicky (89)",Arsène Wenger,Arsenal,1,2,0,0,0,0,Andre Marriner,2-0,3,2,2014-2015,4,7,2,4,28,20,6,11,Emirates Stadium,0,2
1,2,44590,1,Edin Dzeko (25),Manuel Pellegrini,Man City,1,0,15,26,0,3,11,8,Sunday 1 March 2015,16,8,11,21,2,1,2,"Jordan Henderson (11),Philippe Coutinho (75)",Brendan Rodgers,Liverpool,6,3,0,0,0,0,Mark Clattenburg,2-1,3,0,2014-2015,7,5,1,5,25,18,8,10,Anfield,3,1
0,0,17388,1,Tom Heaton (64 OG),Garry Monk,Swansea,0,0,33,30,4,6,10,19,Saturday 28 February 2015,8,14,15,10,0,1,0,,Sean Dyche,Burnley,2,2,0,0,0,0,Jonathan Moss,0-1,6,3,2014-2015,7,5,2,7,35,32,9,12,Turf Moor,0,0
0,0,75344,0,,Gus Poyet,Sunderland,9,0,33,9,1,13,2,28,Saturday 28 February 2015,11,6,7,10,0,0,2,"Wayne Rooney (66 Pen, 84)",Louis van Gaal,Man Utd,2,1,0,1,1,0,Roger East,2-0,7,3,2014-2015,2,11,3,10,13,31,5,21,Old Trafford,1,1
0,1,51573,0,,Tim Sherwood,Aston Villa,6,4,35,43,5,9,17,17,Saturday 28 February 2015,16,6,6,17,0,0,1,Papiss Demba Cissé (37),John Carver,Newcastle,3,0,0,0,0,0,Lee Mason,1-0,4,3,2014-2015,7,3,3,5,30,24,10,8,St. James' Park,5,1
0,1,26473,0,,Steve Bruce,Hull,8,0,21,23,2,5,5,17,Saturday 28 February 2015,10,9,10,9,0,2,1,Peter Crouch (71),Mark Hughes,Stoke,0,1,0,0,0,0,Neil Swarbrick,1-0,1,0,2014-2015,1,7,0,2,20,34,1,9,Britannia Stadium,2,2
0,0,25303,0,,Ronald Koeman,Southampton,2,0,11,28,3,2,22,14,Saturday 28 February 2015,17,10,10,18,0,3,1,Saido Berahino (2),Tony Pulis,West Brom,2,2,0,0,0,0,Phil Dowd,1-0,2,2,2014-2015,10,2,2,3,21,17,12,5,The Hawthorns,1,2
3,1,34857,3,"Glenn Murray (41, 63),Scott Dann (51)",Alan Pardew,Crystal Palace,6,3,54,29,7,11,12,29,Saturday 28 February 2015,19,12,11,24,0,1,1,Enner Valencia (76),Sam Allardyce,West Ham,6,0,0,0,1,0,Mike Dean,1-3,4,2,2014-2015,3,11,5,5,18,16,8,16,Boleyn Ground,2,2
1,0,31723,2,"Philippe Coutinho (3),Raheem Sterling (73)",Brendan Rodgers,Liverpool,4,1,36,4,1,6,3,21,Sunday 22 February 2015,14,11,12,14,0,0,0,,Ronald Koeman,Southampton,2,1,0,0,0,0,Kevin Friend,0-2,5,2,2014-2015,1,3,4,5,27,25,5,8,St. Mary's Stadium,3,2
1,1,38904,2,"David Nugent (63),Esteban Cambiasso (70)",Nigel Pearson,Leicester,4,4,19,35,7,4,17,14,Sunday 22 February 2015,6,7,8,6,0,0,2,"Steven Naismith (57),Matt Upson (88 OG)",Roberto Martinez,Everton,1,1,0,0,0,0,Phil Dowd,2-2,2,2,2014-2015,7,11,5,3,27,26,12,14,Goodison Park,1,0
2,0,35837,2,"Cheikhou Kouyaté (22),Diafra Sakho (62)",Sam Allardyce,West Ham,7,3,48,24,9,7,16,13,Sunday 22 February 2015,12,6,8,13,2,0,2,"Danny Rose (81),Harry Kane (90+6)",Mauricio Pochettino,Spurs,4,2,0,1,0,0,Jonathan Moss,2-2,6,3,2014-2015,4,12,5,8,29,32,9,20,White Hart Lane,2,0
0,3,45602,0,,John Carver,Newcastle,1,2,17,22,3,7,15,6,Saturday 21 February 2015,8,9,9,7,0,1,5,"Sergio Agüero (2 Pen),Samir Nasri (12),Edin Dzeko (21),David Silva (51, 53)",Manuel Pellegrini,Man City,2,1,0,1,0,0,Chris Foy,5-0,4,1,2014-2015,5,6,1,9,20,19,6,15,Etihad Stadium,2,3
1,1,31880,2,"Mame Biram Diouf (45),Victor Moses (90+3 Pen)",Mark Hughes,Stoke,1,2,45,22,3,11,19,17,Saturday 21 February 2015,14,11,11,19,0,0,1,Scott Sinclair (20),Tim Sherwood,Aston Villa,5,1,1,0,0,1,Roger East,1-2,1,4,2014-2015,3,0,6,2,22,24,9,2,Villa Park,3,1
1,1,41629,1,Ben Mee (81),Sean Dyche,Burnley,3,1,36,44,7,7,7,15,Saturday 21 February 2015,9,9,12,11,0,0,1,Branislav Ivanovic (14),José Mourinho,Chelsea,2,3,0,0,0,1,Martin Atkinson,1-1,4,4,2014-2015,4,6,5,5,28,15,9,11,Stamford Bridge,2,1
0,0,24721,2,"Santiago Cazorla (8 Pen),Olivier Giroud (45+1)",Arsène Wenger,Arsenal,9,3,76,20,1,10,9,42,Saturday 21 February 2015,14,15,17,15,0,1,1,Glenn Murray (90+4),Alan Pardew,Crystal Palace,3,3,1,0,0,0,Mark Clattenburg,1-2,2,2,2014-2015,5,9,4,3,26,33,9,12,Selhurst Park,3,1
1,1,24466,1,Charlie Austin (39),Chris Ramsey,QPR,2,2,32,42,7,5,15,20,Saturday 21 February 2015,16,18,26,18,0,1,2,"Nikica Jelavic (16),Dame N'Doye (89)",Steve Bruce,Hull,3,8,0,0,1,0,Anthony Taylor,2-1,4,2,2014-2015,3,8,3,6,23,21,6,14,The KC Stadium,4,0
0,0,40943,0,,Tony Pulis,West Brom,5,0,40,25,2,11,23,25,Saturday 21 February 2015,12,11,14,13,0,1,0,,Gus Poyet,Sunderland,2,3,0,0,0,0,Mike Jones,0-0,2,1,2014-2015,3,6,1,2,23,23,4,8,Stadium of Light,2,1
1,2,20809,1,Ander Herrera (28),Louis van Gaal,Man Utd,2,6,25,32,10,4,28,10,Saturday 21 February 2015,15,6,9,16,0,0,2,"Ki Sung-yueng (30),Bafétimbi Gomis (73)",Garry Monk,Swansea,1,3,0,0,0,0,Neil Swarbrick,2-1,3,2,2014-2015,9,2,3,6,16,19,12,8,Liberty Stadium,4,2
1,1,25118,1,Papiss Demba Cissé (42),John Carver,Newcastle,1,1,38,30,2,5,12,17,Wednesday 11 February 2015,11,10,16,11,0,0,1,Fraizer Campbell (71),Alan Pardew,Crystal Palace,0,6,0,0,0,0,Andre Marriner,1-1,2,0,2014-2015,3,3,1,3,24,41,4,6,Selhurst Park,2,1
0,1,23516,0,,Garry Monk,Swansea,4,1,24,28,4,5,17,14,Wednesday 11 February 2015,12,11,9,12,0,0,2,"Brown Ideye (60),Saido Berahino (74)",Tony Pulis,West Brom,1,0,0,0,0,0,Robert Madley,2-0,2,3,2014-2015,6,4,3,4,21,17,9,8,The Hawthorns,1,2
0,0,41592,0,,Roberto Martinez,Everton,5,1,47,12,2,10,7,35,Wednesday 11 February 2015,13,8,10,13,0,0,1,Willian (89),José Mourinho,Chelsea,1,2,0,0,1,0,Jonathan Moss,1-0,6,4,2014-2015,2,8,4,7,20,19,6,15,Stamford Bridge,3,3
1,2,75356,1,Danny Ings (12),Sean Dyche,Burnley,1,4,35,48,8,5,17,14,Wednesday 11 February 2015,8,15,17,7,0,0,3,"Chris Smalling (6, 45+3),Robin van Persie (82 Pen)",Louis van Gaal,Man Utd,0,2,0,1,0,0,Kevin Friend,3-1,3,2,2014-2015,6,3,3,7,19,16,9,10,Old Trafford,3,4
0,0,31241,0,,Sam Allardyce,West Ham,7,3,34,13,2,8,7,21,Wednesday 11 February 2015,11,12,15,9,1,1,0,,Ronald Koeman,Southampton,0,3,0,0,1,0,Craig Pawson,0-0,7,1,2014-2015,0,7,1,7,24,26,1,14,St. Mary's Stadium,1,2
3,1,27011,4,"Sergio Agüero (33, 70 Pen),James Milner (55),Samir Nasri (76)",Manuel Pellegrini,Man City,4,3,25,22,2,3,11,24,Wednesday 11 February 2015,11,6,7,13,1,0,1,Peter Crouch (38),Mark Hughes,Stoke,4,3,1,0,0,0,Lee Mason,1-4,3,4,2014-2015,3,7,8,5,17,29,11,12,Britannia Stadium,2,1
2,2,44577,2,"Harry Kane (26),Mousa Dembélé (61)",Mauricio Pochettino,Spurs,4,6,22,21,7,5,6,6,Tuesday 10 February 2015,17,13,13,16,1,2,3,"Lazar Markovic (15),Steven Gerrard (53 Pen),Mario Balotelli (83)",Brendan Rodgers,Liverpool,1,1,0,1,0,0,Phil Dowd,3-2,4,3,2014-2015,3,5,5,7,23,20,8,12,Anfield,6,3
0,1,60032,1,Andrej Kramaric (61),Nigel Pearson,Leicester,7,2,12,36,6,6,21,5,Tuesday 10 February 2015,14,13,14,14,1,3,2,"Laurent Koscielny (27),Theo Walcott (41)",Arsène Wenger,Arsenal,2,1,0,0,0,0,Mike Jones,2-1,5,3,2014-2015,5,3,4,7,15,20,9,10,Emirates Stadium,2,2
0,1,21467,0,,Paul Lambert,Aston Villa,2,2,18,49,7,3,13,9,Tuesday 10 February 2015,11,16,16,11,0,1,2,"Nikica Jelavic (22),Dame N'Doye (74)",Steve Bruce,Hull,1,1,0,0,0,0,Michael Oliver,2-0,2,4,2014-2015,5,4,4,4,25,28,9,8,The KC Stadium,2,1
2,0,39077,2,"Leroy Fer (17),Bobby Zamora (45+1)",Kevin Bond,QPR,8,7,36,11,4,8,13,30,Tuesday 10 February 2015,12,8,9,14,0,0,0,,Gus Poyet,Sunderland,2,2,0,0,0,0,Martin Atkinson,0-2,6,2,2014-2015,8,4,4,6,21,31,12,10,Stadium of Light,3,2
0,0,34499,1,Daley Blind (90+2),Louis van Gaal,Man Utd,1,5,48,49,9,9,21,18,Sunday 8 February 2015,13,7,7,14,1,0,1,Cheikhou Kouyaté (49),Sam Allardyce,West Ham,2,3,0,0,1,0,Mark Clattenburg,1-1,6,5,2014-2015,6,6,6,6,19,22,12,12,Boleyn Ground,2,2
1,1,47763,1,Peter Crouch (90),Mark Hughes,Stoke,2,2,26,43,8,5,20,19,Sunday 8 February 2015,17,14,16,17,1,0,1,Jack Colback (74),John Carver,Newcastle,1,2,0,0,0,0,Kevin Friend,1-1,2,2,2014-2015,2,4,3,3,32,24,5,7,St. James' Park,4,2
2,2,16904,2,"Chris Brunt (45+1),Brown Ideye (67)",Tony Pulis,West Brom,5,4,41,62,6,5,17,23,Sunday 8 February 2015,15,10,13,17,2,0,2,"Ashley Barnes (11),Danny Ings (32)",Sean Dyche,Burnley,2,3,0,0,0,0,Mike Dean,2-2,2,2,2014-2015,3,2,5,5,35,27,8,7,Turf Moor,4,0
0,0,39621,0,,Brendan Rodgers,Liverpool,1,7,22,29,6,3,7,12,Saturday 7 February 2015,7,11,15,8,0,0,0,,Roberto Martinez,Everton,2,5,0,0,0,0,Anthony Taylor,0-0,1,6,2014-2015,4,4,6,1,19,28,10,5,Goodison Park,1,4
2,1,35969,2,"Eden Hazard (8),Branislav Ivanovic (66)",José Mourinho,Chelsea,2,3,35,30,7,7,9,29,Saturday 7 February 2015,7,8,10,11,0,1,1,Jores Okore (48),Paul Lambert,Aston Villa,4,2,0,0,0,0,Neil Swarbrick,1-2,0,3,2014-2015,4,5,5,1,13,16,9,6,Villa Park,2,3
1,0,31695,1,Joe Ledley (55),Alan Pardew,Crystal Palace,6,4,68,17,6,8,15,23,Saturday 7 February 2015,6,15,13,10,0,1,0,,Nigel Pearson,Leicester,4,0,0,0,0,0,Lee Mason,0-1,5,1,2014-2015,8,8,2,5,17,30,10,13,King Power Stadium,1,4
0,0,45233,1,David Meyler (35),Steve Bruce,Hull,7,1,55,17,1,13,6,22,Saturday 7 February 2015,8,9,11,6,0,1,1,James Milner (90+2),Manuel Pellegrini,Man City,1,3,0,0,0,0,Jonathan Moss,1-1,4,2,2014-2015,3,5,3,5,14,33,6,10,Etihad Stadium,4,2
1,0,18082,1,Sadio Mané (90+3),Ronald Koeman,Southampton,2,3,39,42,4,3,21,16,Saturday 7 February 2015,16,13,14,19,1,0,0,,Kevin Bond,QPR,3,2,0,0,0,0,Roger East,0-1,3,5,2014-2015,8,6,5,3,26,22,13,9,Loftus Road Stadium,2,2
1,1,20355,1,Jermain Defoe (42),Gus Poyet,Sunderland,3,1,24,13,1,7,5,26,Saturday 7 February 2015,13,11,11,12,1,0,1,Ki Sung-yueng (66),Garry Monk,Swansea,2,1,0,0,0,0,Phil Dowd,1-1,6,0,2014-2015,2,6,1,7,19,16,3,13,Liberty Stadium,4,3
1,1,35659,1,Mesut Özil (11),Arsène Wenger,Arsenal,5,1,39,30,3,10,12,19,Saturday 7 February 2015,12,8,14,14,0,0,2,"Harry Kane (56, 86)",Mauricio Pochettino,Spurs,3,6,0,0,0,0,Martin Atkinson,2-1,7,3,2014-2015,3,10,3,8,20,26,6,18,White Hart Lane,5,3
1,0,30943,1,Jonjo Shelvey (83),Garry Monk,Swansea,5,2,45,6,0,9,3,42,Sunday 1 February 2015,9,11,9,12,1,1,0,,Ronald Koeman,Southampton,3,0,0,0,0,1,Michael Oliver,0-1,4,0,2014-2015,3,4,1,6,19,23,4,10,St. Mary's Stadium,1,1
0,4,59958,0,,Paul Lambert,Aston Villa,2,2,18,25,7,7,19,17,Sunday 1 February 2015,10,6,8,9,1,0,5,"Olivier Giroud (8),Mesut Özil (56),Theo Walcott (63),Santiago Cazorla (75 Pen),Héctor Bellerín (90+2)",Arsène Wenger,Arsenal,0,3,0,1,0,0,Anthony Taylor,5-0,3,3,2014-2015,5,3,2,8,20,14,7,11,Emirates Stadium,2,0
1,1,41620,1,David Silva (45),Manuel Pellegrini,Man City,0,0,19,21,8,1,16,7,Saturday 31 January 2015,14,12,14,17,0,0,1,Loïc Remy (41),José Mourinho,Chelsea,3,2,0,0,0,0,Mark Clattenburg,1-1,1,4,2014-2015,4,1,5,2,32,25,9,3,Stamford Bridge,2,0
0,0,25197,1,Romelu Lukaku (2),Roberto Martinez,Everton,4,6,50,28,1,6,9,33,Saturday 31 January 2015,14,12,11,14,0,0,0,,Alan Pardew,Crystal Palace,0,0,0,0,0,0,Roger East,0-1,2,1,2014-2015,6,5,2,3,25,30,8,8,Selhurst Park,3,0
0,2,44718,0,,Sam Allardyce,West Ham,4,3,25,44,7,5,10,9,Saturday 31 January 2015,12,12,12,11,1,1,2,"Raheem Sterling (51),Daniel Sturridge (80)",Brendan Rodgers,Liverpool,1,1,0,0,0,0,Andre Marriner,2-0,5,2,2014-2015,2,9,2,7,20,26,4,16,Anfield,1,1
1,1,75329,1,Marcin Wasilewski (80),Nigel Pearson,Leicester,3,0,20,43,3,4,14,20,Saturday 31 January 2015,12,8,11,11,0,0,3,"Robin van Persie (27),Falcao (32),Wes Morgan (44 OG)",Louis van Gaal,Man Utd,1,3,0,0,0,0,Martin Atkinson,3-1,3,0,2014-2015,3,4,2,5,23,19,5,9,Old Trafford,1,0
0,2,27512,1,Niko Kranjcar (36),Harry Redknapp,QPR,1,4,36,29,5,3,9,15,Saturday 31 January 2015,12,11,13,10,0,1,3,"Jonathan Walters (21, 34, 90+2)",Mark Hughes,Stoke,2,5,0,0,0,0,Mike Dean,3-1,1,3,2014-2015,6,11,4,3,12,32,10,14,Britannia Stadium,2,2
0,2,44022,0,,Sean Dyche,Burnley,3,2,36,34,3,6,28,15,Saturday 31 January 2015,12,12,15,13,0,1,2,"Connor Wickham (20),Jermain Defoe (34)",Gus Poyet,Sunderland,3,3,0,0,0,0,Lee Mason,2-0,1,4,2014-2015,7,2,4,3,21,27,11,5,Stadium of Light,1,3
